mass,ta,tb,ewl,rmr
11.6,0.9,45.32,0.15,0.18
11.7,0.9,45.44,0.17,0.19
10.4,1,43.85,-0.27,0.1
10.5,1,43.97,-0.22,0.11
10.6,1,44.09,-0.19,0.12
10.7,1,44.22,-0.16,0.12
10.8,1,44.34,-0.13,0.13
10.9,1,44.46,-0.1,0.14
11,1,44.58,-0.05,0.14
11.1,1,44.7,0.01,0.15
11.2,1,44.82,0.04,0.16
11.3,1,44.94,0.07,0.16
11.4,1,45.06,0.1,0.17
11.5,1,45.19,0.12,0.18
11.6,1,45.31,0.15,0.18
11.7,1,45.43,0.17,0.19
10.4,1.1,43.84,-0.27,0.11
10.5,1.1,43.96,-0.22,0.11
10.6,1.1,44.08,-0.19,0.12
10.7,1.1,44.2,-0.16,0.12
10.8,1.1,44.32,-0.13,0.13
10.9,1.1,44.44,-0.1,0.14
11,1.1,44.56,-0.05,0.14
11.1,1.1,44.69,0.01,0.15
11.2,1.1,44.81,0.04,0.16
11.3,1.1,44.93,0.07,0.16
11.4,1.1,45.05,0.1,0.17
11.5,1.1,45.17,0.12,0.18
11.6,1.1,45.29,0.15,0.18
11.7,1.1,45.41,0.17,0.19
10.4,1.2,43.82,-0.27,0.11
10.5,1.2,43.94,-0.22,0.11
10.6,1.2,44.06,-0.19,0.12
10.7,1.2,44.19,-0.16,0.13
10.8,1.2,44.31,-0.13,0.13
10.9,1.2,44.43,-0.1,0.14
11,1.2,44.55,-0.05,0.15
11.1,1.2,44.67,0.01,0.15
11.2,1.2,44.79,0.04,0.16
11.3,1.2,44.91,0.07,0.16
11.4,1.2,45.03,0.1,0.17
11.5,1.2,45.16,0.12,0.18
11.6,1.2,45.28,0.15,0.18
11.7,1.2,45.4,0.17,0.19
10.4,1.3,43.81,-0.27,0.11
10.5,1.3,43.93,-0.22,0.11
10.6,1.3,44.05,-0.19,0.12
10.7,1.3,44.17,-0.16,0.13
10.8,1.3,44.29,-0.13,0.13
10.9,1.3,44.41,-0.1,0.14
11,1.3,44.53,-0.05,0.15
11.1,1.3,44.66,0.01,0.15
11.2,1.3,44.78,0.04,0.16
11.3,1.3,44.9,0.07,0.17
11.4,1.3,45.02,0.1,0.17
11.5,1.3,45.14,0.12,0.18
11.6,1.3,45.26,0.15,0.19
11.7,1.3,45.38,0.17,0.19
10.4,1.4,43.79,-0.27,0.11
10.5,1.4,43.91,-0.22,0.11
10.6,1.4,44.03,-0.19,0.12
10.7,1.4,44.16,-0.16,0.13
10.8,1.4,44.28,-0.13,0.13
10.9,1.4,44.4,-0.09,0.14
11,1.4,44.52,-0.05,0.15
11.1,1.4,44.64,0.01,0.15
11.2,1.4,44.76,0.04,0.16
11.3,1.4,44.88,0.07,0.17
11.4,1.4,45,0.1,0.17
11.5,1.4,45.13,0.12,0.18
11.6,1.4,45.25,0.15,0.19
11.7,1.4,45.37,0.17,0.19
10.4,1.5,43.78,-0.27,0.11
10.5,1.5,43.9,-0.22,0.11
10.6,1.5,44.02,-0.19,0.12
10.7,1.5,44.14,-0.16,0.13
10.8,1.5,44.26,-0.13,0.13
10.9,1.5,44.38,-0.09,0.14
11,1.5,44.5,-0.05,0.15
11.1,1.5,44.63,0.01,0.15
11.2,1.5,44.75,0.04,0.16
11.3,1.5,44.87,0.07,0.17
11.4,1.5,44.99,0.1,0.17
11.5,1.5,45.11,0.12,0.18
11.6,1.5,45.23,0.15,0.19
11.7,1.5,45.35,0.17,0.19
10.4,1.6,43.76,-0.27,0.11
10.5,1.6,43.88,-0.22,0.12
10.6,1.6,44,-0.19,0.12
10.7,1.6,44.13,-0.16,0.13
10.8,1.6,44.25,-0.13,0.14
10.9,1.6,44.37,-0.09,0.14
11,1.6,44.49,-0.05,0.15
11.1,1.6,44.61,0.01,0.15
11.2,1.6,44.73,0.04,0.16
11.3,1.6,44.85,0.07,0.17
11.4,1.6,44.97,0.1,0.17
11.5,1.6,45.1,0.12,0.18
11.6,1.6,45.22,0.15,0.19
11.7,1.6,45.34,0.17,0.19
10.4,1.7,43.75,-0.27,0.11
10.5,1.7,43.87,-0.22,0.12
10.6,1.7,43.99,-0.19,0.12
10.7,1.7,44.11,-0.16,0.13
10.8,1.7,44.23,-0.13,0.14
10.9,1.7,44.35,-0.09,0.14
11,1.7,44.47,-0.05,0.15
11.1,1.7,44.6,0.01,0.16
11.2,1.7,44.72,0.04,0.16
11.3,1.7,44.84,0.07,0.17
11.4,1.7,44.96,0.1,0.18
11.5,1.7,45.08,0.12,0.18
11.6,1.7,45.2,0.15,0.19
11.7,1.7,45.32,0.17,0.2
10.4,1.8,43.73,-0.27,0.11
10.5,1.8,43.85,-0.22,0.12
10.6,1.8,43.97,-0.19,0.12
10.7,1.8,44.1,-0.16,0.13
10.8,1.8,44.22,-0.12,0.14
10.9,1.8,44.34,-0.09,0.14
11,1.8,44.46,-0.05,0.15
11.1,1.8,44.58,0.01,0.16
11.2,1.8,44.7,0.04,0.16
11.3,1.8,44.82,0.07,0.17
11.4,1.8,44.94,0.1,0.18
11.5,1.8,45.07,0.12,0.18
11.6,1.8,45.19,0.15,0.19
11.7,1.8,45.31,0.17,0.2
10.4,1.9,43.72,-0.26,0.11
10.5,1.9,43.84,-0.22,0.12
10.6,1.9,43.96,-0.19,0.12
10.7,1.9,44.08,-0.16,0.13
10.8,1.9,44.2,-0.12,0.14
10.9,1.9,44.32,-0.09,0.14
11,1.9,44.44,-0.05,0.15
11.1,1.9,44.57,0.01,0.16
11.2,1.9,44.69,0.04,0.16
11.3,1.9,44.81,0.07,0.17
11.4,1.9,44.93,0.1,0.18
11.5,1.9,45.05,0.12,0.18
11.6,1.9,45.17,0.15,0.19
11.7,1.9,45.29,0.17,0.2
10.4,2,43.7,-0.26,0.11
10.5,2,43.82,-0.22,0.12
10.6,2,43.94,-0.18,0.13
10.7,2,44.07,-0.15,0.13
10.8,2,44.19,-0.12,0.14
10.9,2,44.31,-0.09,0.14
11,2,44.43,-0.05,0.15
11.1,2,44.55,0.01,0.16
11.2,2,44.67,0.04,0.16
11.3,2,44.79,0.07,0.17
11.4,2,44.91,0.1,0.18
11.5,2,45.04,0.12,0.18
11.6,2,45.16,0.15,0.19
11.7,2,45.28,0.17,0.2
10.4,2.1,43.69,-0.26,0.11
10.5,2.1,43.81,-0.22,0.12
10.6,2.1,43.93,-0.18,0.13
10.7,2.1,44.05,-0.15,0.13
10.8,2.1,44.17,-0.12,0.14
10.9,2.1,44.29,-0.09,0.15
11,2.1,44.41,-0.05,0.15
11.1,2.1,44.54,0.01,0.16
11.2,2.1,44.66,0.04,0.17
11.3,2.1,44.78,0.07,0.17
11.4,2.1,44.9,0.1,0.18
11.5,2.1,45.02,0.13,0.19
11.6,2.1,45.14,0.15,0.19
11.7,2.1,45.26,0.17,0.2
10.4,2.2,43.67,-0.26,0.11
10.5,2.2,43.79,-0.22,0.12
10.6,2.2,43.91,-0.18,0.13
10.7,2.2,44.04,-0.15,0.13
10.8,2.2,44.16,-0.12,0.14
10.9,2.2,44.28,-0.09,0.15
11,2.2,44.4,-0.05,0.15
11.1,2.2,44.52,0.01,0.16
11.2,2.2,44.64,0.04,0.17
11.3,2.2,44.76,0.07,0.17
11.4,2.2,44.88,0.1,0.18
11.5,2.2,45.01,0.13,0.19
11.6,2.2,45.13,0.15,0.19
11.7,2.2,45.25,0.17,0.2
10.4,2.3,43.66,-0.26,0.11
10.5,2.3,43.78,-0.22,0.12
10.6,2.3,43.9,-0.18,0.13
10.7,2.3,44.02,-0.15,0.13
10.8,2.3,44.14,-0.12,0.14
10.9,2.3,44.26,-0.09,0.15
11,2.3,44.38,-0.05,0.15
11.1,2.3,44.51,0.01,0.16
11.2,2.3,44.63,0.04,0.17
11.3,2.3,44.75,0.07,0.17
11.4,2.3,44.87,0.1,0.18
11.5,2.3,44.99,0.13,0.19
11.6,2.3,45.11,0.15,0.19
11.7,2.3,45.23,0.18,0.2
10.4,2.4,43.64,-0.26,0.12
10.5,2.4,43.76,-0.22,0.12
10.6,2.4,43.88,-0.18,0.13
10.7,2.4,44.01,-0.15,0.13
10.8,2.4,44.13,-0.12,0.14
10.9,2.4,44.25,-0.09,0.15
11,2.4,44.37,-0.05,0.15
11.1,2.4,44.49,0.01,0.16
11.2,2.4,44.61,0.04,0.17
11.3,2.4,44.73,0.07,0.17
11.4,2.4,44.85,0.1,0.18
11.5,2.4,44.98,0.13,0.19
11.6,2.4,45.1,0.15,0.19
11.7,2.4,45.22,0.18,0.2
10.4,2.5,43.63,-0.26,0.12
10.5,2.5,43.75,-0.22,0.12
10.6,2.5,43.87,-0.18,0.13
10.7,2.5,43.99,-0.15,0.14
10.8,2.5,44.11,-0.12,0.14
10.9,2.5,44.23,-0.09,0.15
11,2.5,44.35,-0.05,0.16
11.1,2.5,44.48,0.01,0.16
11.2,2.5,44.6,0.04,0.17
11.3,2.5,44.72,0.07,0.18
11.4,2.5,44.84,0.1,0.18
11.5,2.5,44.96,0.13,0.19
11.6,2.5,45.08,0.15,0.19
11.7,2.5,45.2,0.18,0.2
10.4,2.6,43.61,-0.26,0.12
10.5,2.6,43.73,-0.22,0.12
10.6,2.6,43.85,-0.18,0.13
10.7,2.6,43.98,-0.15,0.14
10.8,2.6,44.1,-0.12,0.14
10.9,2.6,44.22,-0.09,0.15
11,2.6,44.34,-0.05,0.16
11.1,2.6,44.46,0.01,0.16
11.2,2.6,44.58,0.04,0.17
11.3,2.6,44.7,0.07,0.18
11.4,2.6,44.82,0.1,0.18
11.5,2.6,44.95,0.13,0.19
11.6,2.6,45.07,0.15,0.2
11.7,2.6,45.19,0.18,0.2
10.4,2.7,43.6,-0.26,0.12
10.5,2.7,43.72,-0.21,0.12
10.6,2.7,43.84,-0.18,0.13
10.7,2.7,43.96,-0.15,0.14
10.8,2.7,44.08,-0.12,0.14
10.9,2.7,44.2,-0.09,0.15
11,2.7,44.32,-0.05,0.16
11.1,2.7,44.45,0.01,0.16
11.2,2.7,44.57,0.04,0.17
11.3,2.7,44.69,0.07,0.18
11.4,2.7,44.81,0.1,0.18
11.5,2.7,44.93,0.13,0.19
11.6,2.7,45.05,0.15,0.2
11.7,2.7,45.17,0.18,0.2
10.4,2.8,43.58,-0.26,0.12
10.5,2.8,43.7,-0.21,0.12
10.6,2.8,43.82,-0.18,0.13
10.7,2.8,43.95,-0.15,0.14
10.8,2.8,44.07,-0.12,0.14
10.9,2.8,44.19,-0.09,0.15
11,2.8,44.31,-0.05,0.16
11.1,2.8,44.43,0.01,0.16
11.2,2.8,44.55,0.04,0.17
11.3,2.8,44.67,0.07,0.18
11.4,2.8,44.79,0.1,0.18
11.5,2.8,44.92,0.13,0.19
11.6,2.8,45.04,0.15,0.2
11.7,2.8,45.16,0.18,0.2
10.4,2.9,43.57,-0.26,0.12
10.5,2.9,43.69,-0.21,0.13
10.6,2.9,43.81,-0.18,0.13
10.7,2.9,43.93,-0.15,0.14
10.8,2.9,44.05,-0.12,0.15
10.9,2.9,44.17,-0.09,0.15
11,2.9,44.29,-0.05,0.16
11.1,2.9,44.42,0.01,0.17
11.2,2.9,44.54,0.04,0.17
